Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0033014~tetrapyrrole biosynthetic process	3	0.9259259259259258	0.003647691995304118	P10518, Q2KIN5, P08397	276	3	7780	28.188405797101446	0.9941307688384663	1.0	1.0
GOTERM_BP_DIRECT	GO:0070509~calcium ion import	4	1.2345679012345678	0.007580967142690965	O70589, Q9EQ60, O43497, O54898	276	12	7780	9.396135265700483	0.9999774425984945	1.0	1.0
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	6	1.8518518518518516	0.015534555603160707	P06868, P20918, Q99572, Q64455, Q15652, Q9UPZ3	276	42	7780	4.0269151138716355	0.9999999997246595	1.0	1.0
GOTERM_BP_DIRECT	GO:0060028~convergent extension involved in axis elongation	3	0.9259259259259258	0.01699498861594883	Q62318, Q27Q52, Q13263	276	6	7780	14.094202898550723	0.9999999999658525	1.0	1.0
GOTERM_BP_DIRECT	GO:0086010~membrane depolarization during action potential	3	0.9259259259259258	0.01699498861594883	Q9EQ60, O43497, O54898	276	6	7780	14.094202898550723	0.9999999999658525	1.0	1.0
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	15	4.62962962962963	0.017881238974697282	P07207, P04937, Q6DIB5, P35822, Q27874, O60500, O54890, Q00546, P82198, Q9HBI1, Q8R054, Q8N0W4, Q60847, Q1LVF0, P22105	276	212	7780	1.9944626743232157	0.9999999999903929	1.0	1.0
GOTERM_BP_DIRECT	GO:0006782~protoporphyrinogen IX biosynthetic process	3	0.9259259259259258	0.023242752503483077	P10518, Q2KIN5, P08397	276	7	7780	12.080745341614906	0.9999999999999957	1.0	1.0
GOTERM_BP_DIRECT	GO:0086091~regulation of heart rate by cardiac conduction	3	0.9259259259259258	0.023242752503483077	Q99996, O43497, O54898	276	7	7780	12.080745341614906	0.9999999999999957	1.0	1.0
GOTERM_BP_DIRECT	GO:1902187~negative regulation of viral release from host cell	3	0.9259259259259258	0.023242752503483077	Q14258, Q62318, Q13263	276	7	7780	12.080745341614906	0.9999999999999957	1.0	1.0
GOTERM_BP_DIRECT	GO:0006413~translational initiation	5	1.5432098765432098	0.02521469549126463	Q9DCH4, Q28C65, P70541, Q80XI3, Q5RK09	276	32	7780	4.4044384057971016	0.9999999999999998	1.0	1.0
GOTERM_BP_DIRECT	GO:0042246~tissue regeneration	4	1.2345679012345678	0.03628045638607444	P05090, P06868, Q8CIZ5, P20918	276	21	7780	5.369220151828848	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0009190~cyclic nucleotide biosynthetic process	4	1.2345679012345678	0.040942545796065974	P16066, P10730, Q8N884, Q7JQ32	276	22	7780	5.125164690382082	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001947~heart looping	5	1.5432098765432098	0.051558349846558986	Q4GZT3, Q27Q52, Q8R3P7, B3DH20, F1Q506	276	40	7780	3.5235507246376816	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032968~positive regulation of transcription elongation from RNA polymerase II promoter	3	0.9259259259259258	0.05547469924637653	Q7KZ85, Q04870, Q6P5M2	276	11	7780	7.687747035573122	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000387~spliceosomal snRNP assembly	3	0.9259259259259258	0.05547469924637653	Q7ZUG0, B7Q2M2, Q9VU02	276	11	7780	7.687747035573122	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	3	0.9259259259259258	0.05547469924637653	Q9QXX0, Q27Q52, Q86Z23	276	11	7780	7.687747035573122	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	4	1.2345679012345678	0.05662587047269498	P10518, Q8CIZ5, O88563, Q60596	276	25	7780	4.510144927536232	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045956~positive regulation of calcium ion-dependent exocytosis	3	0.9259259259259258	0.06505344566752712	Q9EQ60, O43497, O54898	276	12	7780	7.047101449275361	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006783~heme biosynthetic process	3	0.9259259259259258	0.06505344566752712	P10518, Q2KIN5, P08397	276	12	7780	7.047101449275361	1.0	1.0	1.0
